label,energy_peak,env_mean,pitch_std,pitch_mean,mfcc_high,mfcc_low,delta_mfcc,mfcc_mean,mel_drange,logmel_std,logmel_mean,spectral_centroid,flatness,spec_std,spec_mean,amp_range,amp_mean,energy_std,energy_mean
sad,0.003735518315806985,0.011759238317608833,0.033199042081832886,0.11157530546188354,0.13001686334609985,0.9804878830909729,9.999999960041972e-13,36.69365310668945,-5.743013858795166,4.702029228210449,20.281803131103516,-4.838705539703369,0.19982028007507324,-20.871950149536133,5.311288833618164,447.0426940917969,692.0010375976562,2.0932006009388715e-05,79.78150939941406
surprise,0.0033592062536627054,0.010522975586354733,0.0322626568377018,0.10026242583990097,0.1451956033706665,0.9759238958358765,9.999999960041972e-13,35.256832122802734,-4.259438514709473,3.816194534301758,19.932180404663086,-4.446822643280029,0.07159686833620071,-21.680002212524414,0.540418803691864,238.6968994140625,103.4520263671875,-3.339005615998758e-06,78.18904113769531
happy,0.004963637329638004,0.014338956214487553,0.04555635526776314,0.16900940239429474,0.19405649602413177,0.9563847184181213,9.999999960041972e-13,41.06986618041992,-3.227105140686035,4.022568702697754,19.752538681030273,-5.186466693878174,0.11362689733505249,-12.567485809326172,-0.6914228796958923,148.65769958496094,45.035804748535156,-9.87893326964695e-06,143.44886779785156
fear,0.00521808722987771,0.014430376701056957,0.04283860698342323,0.13358457386493683,0.13582681119441986,0.9783615469932556,9.999999960041972e-13,35.120269775390625,-3.920715093612671,4.16784143447876,20.158063888549805,-4.007467746734619,0.04103506729006767,-18.76824188232422,1.845214605331421,273.2916564941406,87.31120300292969,-7.701888762312592e-07,28.267086029052734
fear,0.01089620590209961,0.03904237598180771,0.04818641394376755,0.1495116949081421,0.13652858138084412,0.9789820313453674,9.999999960041972e-13,46.483734130859375,-5.664135932922363,5.261351585388184,21.170398712158203,-3.568852424621582,0.13918712735176086,-18.00908088684082,0.13132677972316742,506.8507385253906,807.0777587890625,1.018559851218015e-05,70.53355407714844
neutral,0.007806550245732069,0.020862389355897903,0.056162185966968536,0.19226685166358948,0.20322710275650024,0.9511805772781372,9.999999960041972e-13,31.155868530273438,-2.2770907878875732,4.031394958496094,18.78420066833496,-2.5920040607452393,0.07103615999221802,-0.23153117299079895,-2.4439520835876465,155.25181579589844,16.85887908935547,-1.5323162187996786e-06,53.93050003051758
angry,0.0034036936704069376,0.009471573866903782,0.03562729060649872,0.10522764921188354,0.17593032121658325,0.9619624614715576,9.999999960041972e-13,38.69804000854492,-3.0601377487182617,3.507092237472534,19.965370178222656,-3.9646921157836914,0.06577254086732864,-14.782132148742676,1.8814102411270142,266.9193420410156,67.98467254638672,5.477517788676778e-06,46.09336471557617
angry,0.008587690070271492,0.023441774770617485,0.054488807916641235,0.18780821561813354,0.16737042367458344,0.9665511250495911,9.999999960041972e-13,36.061378479003906,-2.9812657833099365,4.495547294616699,20.59099578857422,-4.8088860511779785,0.05798336863517761,-6.693753242492676,-2.3349502086639404,427.43731689453125,716.5490112304688,-1.1794800229836255e-06,35.22698974609375
fear,0.016698744148015976,0.06438393145799637,0.0765485092997551,0.2420654296875,0.14419986307621002,0.9755975008010864,9.999999960041972e-13,31.4110050201416,-2.066967010498047,3.7366180419921875,21.198118209838867,-1.2818784713745117,0.07371778786182404,3.570974111557007,-2.6883339881896973,370.9151306152344,663.9136352539062,-1.7078367818612605e-05,53.88800048828125
sad,0.0027785799466073513,0.006400578655302525,0.03354182466864586,0.11914367973804474,0.18036969006061554,0.9614699482917786,9.999999960041972e-13,30.340682983398438,-4.3315043449401855,4.309319019317627,18.55805015563965,-2.8554537296295166,-0.02386494353413582,-7.844223499298096,-1.4501138925552368,135.47239685058594,20.593128204345703,8.813385221628778e-08,36.905052185058594
angry,0.0025494983419775963,0.006738270632922649,0.03072987124323845,0.10050046443939209,0.183724507689476,0.9591465592384338,9.999999960041972e-13,38.34806442260742,-3.448030710220337,3.918562412261963,19.55457878112793,-4.294589042663574,0.013075124472379684,-14.957695960998535,3.87044358253479,265.190185546875,106.48912811279297,7.915375590528129e-07,46.19826889038086
happy,0.014447890222072601,0.042213987559080124,0.07090731710195541,0.22484739124774933,0.14979557693004608,0.9739421010017395,9.999999960041972e-13,31.013423919677734,-3.1079273223876953,4.438432693481445,21.005823135375977,-3.525798797607422,0.0399429127573967,-20.224956512451172,2.939119338989258,350.35858154296875,92.0923843383789,3.8089920053607784e-06,34.16859817504883
happy,0.0022591096349060535,0.007576868403702974,0.0268251895904541,0.08615722507238388,0.20218408107757568,0.9501668214797974,9.999999960041972e-13,39.391326904296875,-3.7958016395568848,4.136108875274658,19.326663970947266,-4.997130393981934,0.04034654423594475,-20.81732940673828,4.648430347442627,286.05389404296875,108.50178527832031,2.933517180281342e-07,93.75699615478516
happy,0.002527065807953477,0.007632527034729719,0.025447173044085503,0.07843627035617828,0.13526171445846558,0.979454517364502,9.999999960041972e-13,50.23857116699219,-6.847407341003418,4.753728866577148,19.021709442138672,-4.701686859130859,0.09956063330173492,-23.942047119140625,0.5609102845191956,197.40496826171875,73.04917907714844,1.8718726551014697e-06,27.20203399658203
fear,0.0011005114065483212,0.004986561834812164,0.013738923706114292,0.00604553148150444,0.13623696565628052,0.9795273542404175,9.999999960041972e-13,54.48979949951172,-9.137548446655273,4.378371715545654,19.322952270507812,-5.327591896057129,0.10360655933618546,-38.5461311340332,2.6890065670013428,498.56451416015625,647.4944458007812,-3.2081828749142005e-07,70.84886932373047
sad,0.006036327686160803,0.011774307116866112,0.05113895237445831,0.19360655546188354,0.15753480792045593,0.9719165563583374,9.999999960041972e-13,37.6908073425293,-3.769153118133545,4.492828845977783,19.092050552368164,-4.271672248840332,0.07261645048856735,-7.06765079498291,-3.1705760955810547,185.5796356201172,122.60086822509766,-7.381402156170225e-07,22.839879989624023
surprise,0.0007633513305336237,0.005941888317465782,0.00742802070453763,0.002410888671875,0.11750072240829468,0.9847812056541443,9.999999960041972e-13,59.40477752685547,-8.801314353942871,3.794553279876709,19.085926055908203,-6.808701515197754,0.12403424084186554,-36.941532135009766,0.862610936164856,515.8538208007812,379.0885925292969,-3.4423758279444883e-06,193.87095642089844
fear,0.0035926017444580793,0.008603950031101704,0.039109788835048676,0.12674559652805328,0.1824355274438858,0.9609371423721313,9.999999960041972e-13,29.089048385620117,-3.3118531703948975,3.838604211807251,18.890424728393555,-1.8411660194396973,0.14994165301322937,-2.5323379039764404,-3.033853530883789,254.49327087402344,548.9848022460938,2.024454033744405e-06,32.439571380615234
fear,0.003397724824026227,0.008889946155250072,0.03675663471221924,0.12475889921188354,0.16470862925052643,0.9686360955238342,9.999999960041972e-13,32.56197738647461,-4.137956142425537,4.2607197761535645,18.870498657226562,-2.2549564838409424,0.11140404641628265,-5.552672863006592,-2.4672718048095703,368.5435485839844,471.143310546875,1.6098189803415153e-07,48.23136901855469
angry,0.010090899653732777,0.043872542679309845,0.05541355162858963,0.16187742352485657,0.1760914921760559,0.9624364972114563,9.999999960041972e-13,40.236083984375,-2.63594651222229,4.3710246086120605,21.17672348022461,-4.406238079071045,0.09988068789243698,-5.168492317199707,-1.9344029426574707,245.5015869140625,191.13143920898438,-3.3534784051880706e-06,86.3039321899414
happy,0.002967206062749028,0.008712244220077991,0.03056427463889122,0.11369018256664276,0.16071106493473053,0.971318244934082,9.999999960041972e-13,32.5577392578125,-5.661528587341309,4.735681533813477,19.198944091796875,-4.291182041168213,0.09978599101305008,-14.791088104248047,-0.09488385170698166,200.70330810546875,157.6639404296875,8.048927497839031e-07,55.70258331298828
neutral,0.0025212918408215046,0.006701732985675335,0.03286811709403992,0.10364075005054474,0.16573001444339752,0.9684369564056396,9.999999960041972e-13,33.87455749511719,-4.292659282684326,3.9840686321258545,19.274280548095703,-4.9047112464904785,0.02232375554740429,-16.61562728881836,3.8171775341033936,259.7676086425781,48.70869445800781,-2.1733344013341593e-08,41.82470703125
happy,0.004249232355505228,0.011376683600246906,0.03916678950190544,0.13663025200366974,0.1846095621585846,0.9590104222297668,9.999999960041972e-13,38.647735595703125,-3.1274309158325195,3.95367169380188,20.129989624023438,-4.883800506591797,0.03929974511265755,-21.72765350341797,4.709000587463379,297.0924377441406,55.8388557434082,1.1486075663924566e-06,41.80234146118164
angry,0.01102442480623722,0.0323573537170887,0.05984516814351082,0.21393126249313354,0.1676017940044403,0.9666098952293396,9.999999960041972e-13,37.5651741027832,-3.1529593467712402,4.573282718658447,21.591171264648438,-4.574613094329834,0.05917036533355713,-21.07978630065918,-0.8590371012687683,343.39630126953125,131.44041442871094,-5.832307124364888e-06,44.196617126464844
happy,0.007185379508882761,0.015993230044841766,0.0541180819272995,0.19246208667755127,0.20079150795936584,0.9534003138542175,9.999999960041972e-13,38.280696868896484,-3.085615396499634,4.345742702484131,19.37771987915039,-4.637203693389893,0.05573096126317978,-21.28118896484375,1.3945969343185425,286.3324890136719,80.39778900146484,-5.004897502658423e-06,31.485824584960938
surprise,0.006439590360969305,0.017586680129170418,0.04685109108686447,0.15092161297798157,0.169991597533226,0.9670271277427673,9.999999960041972e-13,41.099510192871094,-4.157288074493408,4.588412284851074,20.03224754333496,-4.552270889282227,0.04645591229200363,-19.690629959106445,1.2572063207626343,320.0269775390625,99.12751770019531,-8.890032887620691e-08,42.56544494628906
sad,0.0013233647914603353,0.003936825320124626,0.021262191236019135,0.07010497152805328,0.16265079379081726,0.9681239724159241,9.999999960041972e-13,38.78090286254883,-5.194029808044434,4.543893814086914,19.152938842773438,-5.1902594566345215,0.03640151768922806,-20.186872482299805,3.7458293437957764,256.2364196777344,109.70475769042969,2.2598280793317826e-06,43.72158432006836
angry,0.0009684446267783642,0.0027263492811471224,0.015922466292977333,0.051727294921875,0.14471709728240967,0.9767413139343262,9.999999960041972e-13,46.85958480834961,-7.214029788970947,4.640899658203125,18.27950096130371,-5.8767266273498535,0.06294582039117813,-21.63771629333496,-0.28752413392066956,1126.7926025390625,1021.1132202148438,-2.5444290940868086e-07,30.547895431518555
angry,0.03649275004863739,0.09959360957145691,0.0900736078619957,0.24846479296684265,0.13741610944271088,0.9788882732391357,9.999999960041972e-13,44.40497589111328,-5.611259937286377,6.174082279205322,22.54901885986328,-3.4936089515686035,0.0512009896337986,-21.921926498413086,3.9733521938323975,285.1419677734375,142.6105194091797,6.25990310254565e-07,15.771895408630371
neutral,0.0028536750469356775,0.007484695874154568,0.03178607299923897,0.10545041412115097,0.15754349529743195,0.970860481262207,9.999999960041972e-13,41.650001525878906,-4.078658580780029,3.9184327125549316,19.26795196533203,-3.3825106620788574,-0.012901275418698788,-18.412202835083008,3.1759915351867676,392.99755859375,359.7774353027344,-1.418944464148808e-07,36.96180725097656
angry,0.0050625852309167385,0.01274430938065052,0.04427967593073845,0.1505584567785263,0.16279923915863037,0.9693688154220581,9.999999960041972e-13,37.71199417114258,-3.88948655128479,4.503017902374268,20.331298828125,-4.15618371963501,0.022388789802789688,-20.766799926757812,-0.055721670389175415,557.3533935546875,641.7285766601562,-4.795268182533619e-07,42.25407028198242
happy,0.007270151283591986,0.02153855189681053,0.053279656916856766,0.16004331409931183,0.1928820013999939,0.9565243124961853,9.999999960041972e-13,26.051292419433594,-2.4004459381103516,3.671077013015747,19.04918670654297,-5.36768913269043,0.08941373229026794,-7.147095203399658,-2.11307430267334,212.5100860595703,66.37683868408203,5.874857151866308e-07,69.8166732788086
neutral,0.006071416195482016,0.01578476093709469,0.045388173311948776,0.15519103407859802,0.18640118837356567,0.9598919749259949,9.999999960041972e-13,37.611202239990234,-3.7375216484069824,4.575572967529297,19.67458152770996,-4.105990409851074,0.04427289962768555,-17.71327781677246,2.4337923526763916,247.57257080078125,84.2499771118164,-2.68932438984848e-07,25.883546829223633
neutral,0.0043193986639380455,0.010881624184548855,0.04110608994960785,0.14176328480243683,0.2068353146314621,0.9501737356185913,9.999999960041972e-13,32.561344146728516,-3.274000883102417,4.355777263641357,19.533668518066406,-3.7452597618103027,0.09630007296800613,-12.523232460021973,1.3196958303451538,364.8844299316406,294.2391662597656,-1.3500228988050367e-06,43.9205436706543
fear,0.0067494404502213,0.03043181076645851,0.03920381888747215,0.1172088012099266,0.19890357553958893,0.9520661234855652,9.999999960041972e-13,46.102725982666016,-5.367465972900391,5.765026569366455,19.636507034301758,-3.1620090007781982,0.1292937994003296,-20.189449310302734,0.6107699275016785,510.8720703125,745.4813842773438,-2.654660420375876e-06,127.5098648071289
neutral,0.005236211698502302,0.011220468208193779,0.04792926833033562,0.16383357346057892,0.18521901965141296,0.9597314596176147,9.999999960041972e-13,31.5948429107666,-2.5491983890533447,3.583893060684204,19.70134925842285,-3.7532830238342285,0.10506847500801086,-8.636609077453613,1.1802191734313965,261.66265869140625,141.88723754882812,-9.227739496964205e-07,23.419687271118164
surprise,0.00109214021358639,0.004147734958678484,0.01584649458527565,0.055578600615262985,0.14455491304397583,0.9759448766708374,9.999999960041972e-13,45.248844146728516,-6.1740851402282715,4.103560447692871,18.400136947631836,-5.695871829986572,0.12348809838294983,-24.23653221130371,0.9436116814613342,973.8709716796875,988.2630615234375,-5.535078457796772e-07,61.8448371887207
surprise,0.004353517200797796,0.013534529134631157,0.03259887173771858,0.09974058717489243,0.13339601457118988,0.9789453744888306,9.999999960041972e-13,32.623023986816406,-4.937953472137451,4.432042598724365,20.5135555267334,-4.7941670417785645,0.17478303611278534,-17.066390991210938,0.037763625383377075,653.197265625,764.9539184570312,3.1585693704982987e-06,36.36765670776367
sad,0.02819279208779335,0.06611824780702591,0.10075506567955017,0.3590240180492401,0.14887288212776184,0.9757025837898254,9.999999960041972e-13,32.22611618041992,-3.4692678451538086,5.038692474365234,21.145023345947266,-4.283934116363525,0.03769082576036453,-14.33651065826416,7.827116012573242,513.3373413085938,809.2230224609375,-1.1284798802080331e-06,19.748762130737305
neutral,0.0013149232836440206,0.004327210132032633,0.02050226554274559,0.06681211292743683,0.1981678456068039,0.954155445098877,9.999999960041972e-13,35.142120361328125,-4.671858310699463,4.326426982879639,18.21507453918457,-4.172525405883789,0.09766023606061935,-15.633063316345215,-0.8831992745399475,542.0387573242188,732.9595947265625,-1.1470881418063072e-06,60.830684661865234
happy,0.0028616662602871656,0.008707307279109955,0.02959890104830265,0.09445495903491974,0.17734834551811218,0.9625979661941528,9.999999960041972e-13,35.00857162475586,-4.1348443031311035,4.1355366706848145,19.57061004638672,-5.138860702514648,0.045231666415929794,-22.689388275146484,4.949666500091553,540.1334838867188,543.7967529296875,2.4494277113262797e-06,53.48610305786133
sad,0.0005594781832769513,0.0015131811378523707,0.01359547208994627,0.04367370530962944,0.1366761028766632,0.9785337448120117,9.999999960041972e-13,43.742431640625,-6.0561347007751465,3.986255168914795,17.825084686279297,-5.539887428283691,0.064852274954319,-23.154850006103516,2.3626530170440674,1071.6842041015625,953.055908203125,-6.828061316355161e-08,30.524301528930664
surprise,0.01542656123638153,0.03997214883565903,0.08184324949979782,0.2651183605194092,0.1799682080745697,0.9629772305488586,9.999999960041972e-13,37.63200759887695,-2.8187057971954346,4.592751502990723,20.10600471496582,-3.147606372833252,0.1274421662092209,-11.950535774230957,3.2017548084259033,486.5815124511719,636.2611083984375,1.4804601278228802e-06,36.51118087768555
surprise,0.003184115281328559,0.008319439366459846,0.03166897967457771,0.12516173720359802,0.15012674033641815,0.9743004441261292,9.999999960041972e-13,43.43632507324219,-4.885207176208496,4.450214385986328,18.950576782226562,-4.56287956237793,0.036732692271471024,-16.735414505004883,2.169349193572998,669.3838500976562,736.173583984375,-2.7504003696776635e-07,43.18589782714844
angry,0.008327722549438477,0.018987642601132393,0.059366289526224136,0.20794981718063354,0.18630018830299377,0.9577168822288513,9.999999960041972e-13,32.92626190185547,-2.529059648513794,4.437343597412109,19.830764770507812,-4.675942897796631,0.07716362178325653,-5.687703609466553,-3.0791056156158447,201.50616455078125,60.98420333862305,1.7355755232983938e-07,62.27958679199219
neutral,0.0021432661451399326,0.005282387603074312,0.029855651780962944,0.098907470703125,0.16770142316818237,0.9672035574913025,9.999999960041972e-13,32.27968215942383,-4.044002532958984,3.7541816234588623,18.890949249267578,-4.838741779327393,0.06261052191257477,-15.07335376739502,1.7271219491958618,350.4769592285156,443.5315246582031,-1.192101308333804e-06,40.99274826049805
sad,0.00028293271316215396,0.000734751287382096,0.011110607534646988,0.029940783977508545,0.17511573433876038,0.96422278881073,9.999999960041972e-13,32.10082244873047,-6.172443866729736,3.611626625061035,16.210350036621094,-3.8876755237579346,0.012437060475349426,-19.163028717041016,0.15729370713233948,285.08392333984375,561.573974609375,-1.2702983553936065e-07,36.569374084472656
surprise,0.014146849513053894,0.039553798735141754,0.07024174928665161,0.20972593128681183,0.1673043966293335,0.9676001071929932,9.999999960041972e-13,32.79710388183594,-3.160004138946533,4.41843318939209,20.09380531311035,-3.8072564601898193,0.07875336706638336,-18.802234649658203,3.3237879276275635,469.1095275878906,660.2835083007812,2.299517291248776e-06,35.59019088745117
fear,0.00044601442641578615,0.0022255864460021257,0.009919650852680206,0.00592346116900444,0.22866220772266388,0.9404781460762024,9.999999960041972e-13,55.421661376953125,-8.845346450805664,4.74058723449707,16.98704719543457,-5.082597255706787,0.11062118411064148,-40.03089904785156,3.2167725563049316,464.1800537109375,510.63470458984375,2.4791713713057106e-06,152.76731872558594
sad,0.0005317134782671928,0.0027197247836738825,0.00998249277472496,0.00201416015625,0.13237129151821136,0.9809689521789551,9.999999960041972e-13,55.00362014770508,-8.997885704040527,3.6527252197265625,18.637683868408203,-5.228885173797607,0.09417088329792023,-37.47599411010742,3.300008535385132,445.5890197753906,634.3643188476562,8.708927907719044e-07,84.56695556640625
sad,0.0020911467727273703,0.006228550337255001,0.027303706854581833,0.086181640625,0.20938611030578613,0.9469122290611267,9.999999960041972e-13,37.407474517822266,-3.5482709407806396,3.9112489223480225,18.199649810791016,-1.969735860824585,0.15970876812934875,-10.702932357788086,-0.39098644256591797,402.1456298828125,365.3619689941406,-4.119108325539855e-06,84.22270202636719
fear,0.0017503129784017801,0.005037567112594843,0.022757012397050858,0.07086487114429474,0.15651819109916687,0.972032904624939,9.999999960041972e-13,39.91056823730469,-6.1880202293396,4.714140892028809,18.64410972595215,-4.181926727294922,0.020439984276890755,-20.364492416381836,-0.5785515904426575,697.9046630859375,822.259765625,-1.9825529662398367e-08,34.683982849121094
neutral,0.004444831050932407,0.013501268811523914,0.037743162363767624,0.10611267387866974,0.17123493552207947,0.9663814902305603,9.999999960041972e-13,33.351661682128906,-3.442439079284668,3.8324477672576904,20.065322875976562,-3.349487781524658,0.0857788547873497,-12.134491920471191,2.6312336921691895,264.9777526855469,301.0758972167969,9.010508392748307e-07,31.138458251953125
angry,0.017305953428149223,0.07205245643854141,0.062165725976228714,0.16501158475875854,0.13375183939933777,0.9793195724487305,9.999999960041972e-13,34.51496505737305,-3.255850076675415,4.480312347412109,22.000709533691406,-4.626572608947754,0.0730142667889595,-8.35783863067627,-1.0858694314956665,192.1144256591797,37.89669418334961,-2.759907374638715e-06,51.433502197265625
sad,0.0021104842890053988,0.007434581872075796,0.027020880952477455,0.08225400745868683,0.160453200340271,0.9713950157165527,9.999999960041972e-13,37.09214782714844,-5.088417053222656,4.298280715942383,19.439783096313477,-5.221792697906494,0.09792326390743256,-12.847479820251465,-0.08427614718675613,202.07839965820312,49.1509895324707,3.127846781580956e-08,66.35098266601562
happy,0.0020599705167114735,0.0054037971422076225,0.02809245139360428,0.09064330160617828,0.18167828023433685,0.9622979760169983,9.999999960041972e-13,42.76139450073242,-4.506457805633545,3.895850658416748,18.579065322875977,-5.786524772644043,0.04765116050839424,-25.063722610473633,-0.39511826634407043,260.79486083984375,95.95894622802734,-9.765661843630369e-07,40.030609130859375
neutral,0.0037752457428723574,0.023231960833072662,0.02926490642130375,0.07992857694625854,0.21756044030189514,0.9447783827781677,9.999999960041972e-13,32.92726135253906,-4.08449649810791,4.65040397644043,19.624500274658203,-2.468068838119507,0.15253299474716187,-9.620579719543457,-1.0446827411651611,779.1217651367188,703.5208740234375,-1.3984814586365246e-06,235.2377166748047
surprise,0.005939195863902569,0.014087927527725697,0.04895344004034996,0.16025999188423157,0.17601056396961212,0.964664876461029,9.999999960041972e-13,38.739479064941406,-3.662931203842163,4.178994178771973,20.275524139404297,-4.618978500366211,0.03497647866606712,-22.536325454711914,0.6009016036987305,275.2156066894531,85.78325653076172,-8.892044434105628e-07,32.51506805419922
sad,1.8461267245584168e-05,4.06997151003452e-06,0.004269239492714405,0.00115966796875,0.08483465760946274,0.9926542043685913,9.999999960041972e-13,32.152645111083984,-11.104866981506348,1.8375009298324585,12.761545181274414,-6.243626594543457,0.004184555262327194,-50.28606033325195,4.345479965209961,210.53628540039062,82.76200866699219,-2.6321453461264355e-08,1.895113229751587
angry,0.020101496949791908,0.07345989346504211,0.053154826164245605,0.08009030669927597,0.12575574219226837,0.9823962450027466,9.999999960041972e-13,54.583892822265625,-7.608413219451904,5.724420070648193,22.031368255615234,-4.873144149780273,0.16415049135684967,-29.371822357177734,3.5470521450042725,382.6333312988281,222.0832061767578,8.597854503022972e-06,27.661441802978516
happy,0.0032037131022661924,0.008391591720283031,0.03401600569486618,0.11204223334789276,0.2039625346660614,0.9508823156356812,9.999999960041972e-13,39.87470626831055,-3.1943395137786865,3.8711605072021484,18.65155792236328,-5.213519096374512,0.0306530948728323,-19.101476669311523,0.770072877407074,263.6880798339844,76.27584075927734,8.899569365894422e-07,47.197879791259766
sad,0.002203973475843668,0.00489980960264802,0.03279701992869377,0.10449522733688354,0.2150435745716095,0.9434096217155457,9.999999960041972e-13,30.165115356445312,-2.832782745361328,3.6016063690185547,17.529048919677734,-2.2743406295776367,0.038159456104040146,-1.9569789171218872,-2.843499183654785,130.19444274902344,23.835689544677734,-4.0430574443917067e-08,31.398780822753906
neutral,0.008297910913825035,0.022584257647395134,0.05301056429743767,0.16074824333190918,0.12446927279233932,0.982358455657959,9.999999960041972e-13,30.374027252197266,-3.56705379486084,3.884410858154297,20.886760711669922,-3.2481508255004883,0.08299978822469711,-11.735499382019043,0.8751665353775024,188.3273468017578,67.45360565185547,2.884285095205996e-06,25.391605377197266
sad,0.0008897871011868119,0.0033201996702700853,0.016096478328108788,0.04035034030675888,0.15220558643341064,0.9738519787788391,9.999999960041972e-13,32.626914978027344,-6.6475067138671875,4.273471832275391,17.87824058532715,-4.221491813659668,-0.015225459821522236,-20.472698211669922,-0.20007926225662231,231.872314453125,158.82081604003906,-3.2804905458760913e-08,62.666080474853516
neutral,0.005711376201361418,0.016197124496102333,0.043189067393541336,0.1361052691936493,0.161194309592247,0.9700355529785156,9.999999960041972e-13,32.99304962158203,-3.778613567352295,4.347206115722656,19.73040771484375,-3.9473814964294434,0.04330802708864212,-14.163620948791504,4.312273979187012,169.8740997314453,56.606773376464844,1.481592676100263e-06,28.88715171813965
angry,0.02735179476439953,0.08264490962028503,0.08005153387784958,0.25107115507125854,0.116602823138237,0.9845223426818848,9.999999960041972e-13,46.57832717895508,-5.075109481811523,5.616795539855957,22.488597869873047,-2.8043015003204346,0.12908142805099487,-16.396596908569336,2.1173348426818848,556.4000244140625,582.5059814453125,1.6334633983206004e-06,21.196996688842773
neutral,0.0014284487115219235,0.004087645560503006,0.021662352606654167,0.07956846803426743,0.13858968019485474,0.9780493974685669,9.999999960041972e-13,44.81525421142578,-5.0525994300842285,3.4969873428344727,18.14573097229004,-4.444914817810059,0.002085464308038354,-24.792600631713867,3.406085252761841,469.14605712890625,486.1062927246094,1.0071229183949981e-07,54.762184143066406
angry,0.04155893996357918,0.1016741469502449,0.12299191951751709,0.3813323974609375,0.13479863107204437,0.9792425632476807,9.999999960041972e-13,34.20112228393555,-2.9069840908050537,5.078016757965088,22.460453033447266,-2.688462734222412,0.07672245055437088,-9.327940940856934,2.7287089824676514,276.18341064453125,57.38689422607422,8.094310715023312e-07,13.770295143127441
happy,0.002038985723629594,0.007087469566613436,0.0245693176984787,0.07962951064109802,0.15814585983753204,0.9707327485084534,9.999999960041972e-13,31.434560775756836,-4.288951873779297,3.7810819149017334,18.909086227416992,-5.685858726501465,0.07800351828336716,-15.554777145385742,-0.9284383058547974,272.47625732421875,431.3843994140625,7.533980692642217e-07,63.395503997802734
happy,0.01449242327362299,0.03806450590491295,0.0732509195804596,0.22073973715305328,0.16250677406787872,0.9692066311836243,9.999999960041972e-13,31.663862228393555,-2.789912223815918,4.216320037841797,21.21327781677246,-3.2775909900665283,0.16107259690761566,-15.809845924377441,0.5118727684020996,291.6949462890625,69.7259521484375,-8.27029361971654e-06,31.860498428344727
angry,0.0008869924349710345,0.007125596981495619,0.007857248187065125,0.00189208984375,0.12503673136234283,0.9831357598304749,9.999999960041972e-13,59.47761154174805,-9.521696090698242,4.100339889526367,18.998788833618164,-6.505882740020752,0.13520461320877075,-38.54544448852539,2.3588345050811768,1356.545166015625,1038.1517333984375,1.4675142665510066e-05,180.64390563964844
surprise,0.001750147552229464,0.005824428051710129,0.02121770940721035,0.07174986600875854,0.17213335633277893,0.9650412201881409,9.999999960041972e-13,43.10111618041992,-5.352963924407959,4.291404724121094,18.651268005371094,-5.858262538909912,0.06493697315454483,-20.419363021850586,-1.6399883031845093,295.35675048828125,200.00146484375,-9.021735536407505e-07,67.98221588134766
happy,0.002511522499844432,0.007409238256514072,0.02891625463962555,0.08985593169927597,0.17653580009937286,0.9633128643035889,9.999999960041972e-13,34.15871810913086,-3.8309240341186523,3.9553894996643066,19.312313079833984,-5.301052570343018,0.05315578356385231,-21.647563934326172,6.03345251083374,232.7156219482422,50.703922271728516,-1.9389763110666536e-06,46.40584945678711
sad,0.005134798586368561,0.012662282213568687,0.043765418231487274,0.158203125,0.18774838745594025,0.958682656288147,9.999999960041972e-13,36.01329040527344,-4.007575035095215,4.974288463592529,19.25873565673828,-4.624077796936035,0.07743889093399048,-14.626811981201172,1.427798867225647,244.50732421875,135.8402557373047,5.026992312195944e-06,34.0107536315918
sad,0.009772499091923237,0.03169146925210953,0.058210648596286774,0.18731994926929474,0.14079241454601288,0.9777216911315918,9.999999960041972e-13,31.740772247314453,-3.882007122039795,4.560049533843994,21.134197235107422,-4.481374740600586,0.14099234342575073,-9.530950546264648,-0.4477262496948242,608.8610229492188,789.614990234375,1.6784490526333684e-06,54.965171813964844
neutral,0.001320172450505197,0.010258172638714314,0.012822557240724564,0.029388427734375,0.17884422838687897,0.9641907215118408,9.999999960041972e-13,16.402565002441406,-7.311032772064209,4.903402805328369,18.753047943115234,-5.29623556137085,-0.00769844651222229,-25.417621612548828,0.4977594316005707,1101.3165283203125,878.5552978515625,-1.6025733629021488e-08,194.76332092285156
angry,0.016801994293928146,0.04005303978919983,0.0804973617196083,0.2775726020336151,0.17882061004638672,0.9621283411979675,9.999999960041972e-13,33.781105041503906,-2.4416022300720215,4.543917655944824,21.261516571044922,-2.5988047122955322,0.13112807273864746,-8.1909818649292,1.2164585590362549,546.6775512695312,748.9277954101562,1.5052947901494917e-06,30.29201316833496
happy,0.017420034855604172,0.05047762766480446,0.07588912546634674,0.23507684469223022,0.1696600764989853,0.9662888050079346,9.999999960041972e-13,32.14043045043945,-2.852264642715454,4.78175163269043,20.803089141845703,-3.7273316383361816,0.11768417060375214,-16.54486846923828,5.457793235778809,271.1527404785156,47.829444885253906,7.397401986963814e-06,32.739444732666016
sad,0.0010486626997590065,0.003934308886528015,0.017272070050239563,0.046331774443387985,0.21063722670078278,0.9481679201126099,9.999999960041972e-13,40.744529724121094,-5.854008674621582,4.66948127746582,18.679798126220703,-3.8027703762054443,0.05936577171087265,-24.508031845092773,1.1178690195083618,400.8927917480469,348.7512512207031,4.0512344412491075e-07,69.22561645507812
